user_id,time_zone,created_at,fav,retweet,text,tags
9.85E+17,,4/14/2018 23:50,4,2,"b'Along with great resources from @NBA @usabasketball @jrnba - a \xf0\x9f\x97\xa3\xef\xb8\x8f @kobebryant \xf0\x9f\x8e\xb1 for his efforts, passion and leader\xe2\x80\xa6 https://t.co/yZGfvUq1X0'",[]
9.85E+17,,4/14/2018 23:50,0,109,b'RT @incarceratedbob: #NBA Use to stand for \nNo\nB*tches\nAllowed\n\nNot anymore https://t.co/28tcQxPqGE',"[{'text': 'NBA', 'indices': [21, 25]}]"
9.85E+17,,4/14/2018 23:50,0,31,b'RT @_Njay3: I despise that the nba took away the playoff logo on the floor for playoff games',[]
9.85E+17,,4/14/2018 23:50,1,0,b'I love Kyle and Demar sm \xf0\x9f\x98\xa9 https://t.co/NWS326SqPk',[]
9.85E+17,,4/14/2018 23:50,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,,4/14/2018 23:50,0,0,"b'NBA Playoffs: Spurs throttled by Warriors in Game 1, 113-92 - https://t.co/nYPrwMgguY'",[]
9.85E+17,,4/14/2018 23:50,0,0,b'@NBA @Raptors @WashWizards @ESPNNBA Miles averaged 36.1 3P% this season. He is 3-7 from downtown today. #NBA #WeTheNorth',"[{'text': 'NBA', 'indices': [104, 108]}, {'text': 'WeTheNorth', 'indices': [109, 120]}]"
9.85E+17,,4/14/2018 23:50,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:50,0,13,b'RT @DylansFreshTake: If you\xe2\x80\x99re watching the Raptors/Wizards game peep Drake. Watch those behind him trying to see the game action while he\xe2\x80\x99\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:50,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,,4/14/2018 23:50,0,0,b'Pronostique \xe2\x80\x93 NBA 2K18 \xe2\x80\x93 Playoffs NBA 2018 \xe2\x80\x93 Match 1 \xe2\x80\x93 Philadelphie 76ers Vs Miami\xc2\xa0Heat https://t.co/TYXZtlUr2c https://t.co/iyC72Jk7K1',[]
9.85E+17,,4/14/2018 23:50,0,1,b'RT @DMV_romeo: Kelly Oubre is not having his finest moment tonight! #WizRaptors #dcfamily #NBA',"[{'text': 'WizRaptors', 'indices': [68, 79]}, {'text': 'dcfamily', 'indices': [80, 89]}, {'text': 'NBA', 'indices': [90, 94]}]"
9.85E+17,,4/14/2018 23:50,0,1135,b'RT @NBA: #NBAKicks for #NBAPlayoffs for John Wall! https://t.co/UTh37Ctl6o',"[{'text': 'NBAKicks', 'indices': [9, 18]}, {'text': 'NBAPlayoffs', 'indices': [23, 35]}]"
9.85E+17,,4/14/2018 23:50,0,0,b'@NBA @Raptors @WashWizards @ESPNNBA bs flagrant saved them',[]
9.85E+17,,4/14/2018 23:50,0,28,"b'RT @DahRealBroskie: NBA PLAYOFFS TIME IS HERE!!!\rWhos Your Team To WIN IT ALL?\rPlayers will give it their all, But will it be ENOUGH......\xe2\x80\xa6'",[]
9.85E+17,,4/14/2018 23:50,0,0,b'Out of all players to mic up they do Valanciunas and he can hardly speak English \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #NBA #WeTheNorth',"[{'text': 'NBA', 'indices': [85, 89]}, {'text': 'WeTheNorth', 'indices': [90, 101]}]"
9.85E+17,,4/14/2018 23:50,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:50,0,140,b'RT @HoopMixOnly: NBA Playoffs are here. Follow to never miss out on the best highlights daily! https://t.co/xFqBK8KWzg',[]
9.85E+17,,4/14/2018 23:50,0,9,b'RT @HeatCheckGaming: Here\xe2\x80\x99s your chance to meet @HeatCheckGaming at @MicrosoftStore in Dadeland Mall.\n-NBA 2K Tournament\n-Giveaways and gea\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:50,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
9.85E+17,,4/14/2018 23:50,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:50,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,,4/14/2018 23:50,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,,4/14/2018 23:50,0,0,b'@NBA @JohnWall @WashWizards Customized to win',[]
9.85E+17,,4/14/2018 23:50,0,126,"b""RT @mellentuck: Gregg Popovich was rude towards a bunch of media members again today. There are times when it's deserved, but that wasn't t\xe2\x80\xa6""",[]
9.85E+17,,4/14/2018 23:50,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:50,0,0,b'@JeffBezos @ciara @DangeRussWilson Buy Seattle an NBA team please!',[]
9.85E+17,,4/14/2018 23:50,0,109,b'RT @incarceratedbob: #NBA Use to stand for \nNo\nB*tches\nAllowed\n\nNot anymore https://t.co/28tcQxPqGE',"[{'text': 'NBA', 'indices': [21, 25]}]"
9.85E+17,,4/14/2018 23:50,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,,4/14/2018 23:50,0,91,b'RT @NBA: OG THREE! Early 8 PTS for the rook! #NBARooks\n\n@Raptors 22 | @WashWizards 15 in Q1.\n\n#WeTheNorth @ESPNNBA https://t.co/lkYjMLAFj3',"[{'text': 'NBARooks', 'indices': [45, 54]}, {'text': 'WeTheNorth', 'indices': [94, 105]}]"
9.85E+17,,4/14/2018 23:50,4,0,b'@TeagenConway @NBA @Raptors @WashWizards @ESPNNBA Best 8th seed in a long time.',[]
9.85E+17,,4/14/2018 23:50,0,425,b'RT @o6lla: Let\xe2\x80\x99s settle this\nRt for NBA YoungBoy.  Like for lil skies https://t.co/Ed0A9hVHHu',[]
9.85E+17,,4/14/2018 23:50,1,0,b'@mjawandz11 Does that make me YOUR real NBA playoffs?',[]
9.85E+17,,4/14/2018 23:50,0,5445,"b""RT @el_budget: Had Bron finished this the league would've just had to tell Jerey West and that weak ass dribble move to take a hike because\xe2\x80\xa6""",[]
9.85E+17,,4/14/2018 23:50,0,0,b'Warriors reassert dominance in playoff-opening blowout of Spurs https://t.co/pZTFcKTRJz',[]
9.85E+17,,4/14/2018 23:50,0,0,b'Pronostique - NBA 2K18 - Playoffs NBA 2018 - Match 1 - Portland TrailBlazers Vs NewOrleans Pelicans: https://t.co/XMShyVjZ35 via',[]
9.85E+17,,4/14/2018 23:50,0,683,"b'RT @BlueJays: From @MStrooo6 and the entire #BlueJays organization, best of luck to the @Raptors in the NBA Playoffs! #WeTheNorth https://t\xe2\x80\xa6'","[{'text': 'BlueJays', 'indices': [44, 53]}, {'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:50,0,0,b'nba saturday with the fam https://t.co/iY8kPQSNIM',[]
9.85E+17,,4/14/2018 23:50,104,22,b'Jamal is ready to take advantage of his first offseason without injury.\n\n#MileHighBasketball \n\nhttps://t.co/WcBJWjfetU',"[{'text': 'MileHighBasketball', 'indices': [73, 92]}]"
9.85E+17,,4/14/2018 23:50,0,2007,b'RT @NBA: 16 teams remain with ONE goal!\n\n#NBAPlayoffs #ThisIsWhyWePlay https://t.co/Jfao4JFNTL',"[{'text': 'NBAPlayoffs', 'indices': [41, 53]}, {'text': 'ThisIsWhyWePlay', 'indices': [54, 70]}]"
9.85E+17,,4/14/2018 23:50,4,0,b'Raptors depth is clearly the best in the NBA',[]
9.85E+17,,4/14/2018 23:50,0,0,"b""Popovich's postgame press conference \xf0\x9f\x98\x82 #NBA""","[{'text': 'NBA', 'indices': [39, 43]}]"
9.85E+17,,4/14/2018 23:50,1,0,b'@Thehalfspace_ Cavs have a fairly average squad and they have the 2nd worst defence in the NBA. Only reason people\xe2\x80\xa6 https://t.co/ZkbqjcHUiY',[]
9.85E+17,,4/14/2018 23:50,0,21,b'RT @stephenasmith: After Dark Podcast: @wojespn joins to talk chemistry and issues surrounding the teams going into the NBA playoffs.\nhttps\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:50,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:50,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
9.85E+17,,4/14/2018 23:50,0,12,b'RT @EliasSports: 76ers triple-doubles:\n\nBen Simmons\xe2\x80\x942nd most by a rookie in @NBAHistory (12)\nMarkelle Fultz\xe2\x80\x94only teenager in NBA history wi\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:50,0,866,b'RT @BasedChasen: Love Kanye but an NBA level athlete probably giving him hands https://t.co/Wx1PgeQNxT',[]
9.85E+17,,4/14/2018 23:50,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
9.85E+17,,4/14/2018 23:50,0,201,b'RT @JeffMcDev: #NBA playoffs mood https://t.co/Fmy2CpCEGX',"[{'text': 'NBA', 'indices': [15, 19]}]"
9.85E+17,,4/14/2018 23:50,0,4722,b'RT @JabariJYoung: Just  came across this... lol... #Rockets  #NBA https://t.co/tvEzU78KXs',"[{'text': 'Rockets', 'indices': [51, 59]}, {'text': 'NBA', 'indices': [61, 65]}]"
9.85E+17,,4/14/2018 23:50,0,124,"b'RT @NBCSWizards: Ooh, Kelly. Serge Ibaka may not like you for this one.\n\nLIVE STREAM: https://t.co/Uvk3ibqA3C https://t.co/SZBsGBQMZH'",[]
9.85E+17,,4/14/2018 23:50,0,0,b'Shocks everyone when he\xe2\x80\x99s in tonight\xe2\x80\x99s starting lineup... https://t.co/fCrExW9JWU',[]
9.85E+17,,4/14/2018 23:50,0,392,b'RT @NBA: Klay Thompson scores 18 of his 27 PTS in the 2nd half and shoots 11 of 13 from the field to propel the @warriors in Game 1! #DubNa\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:50,0,0,b'@JonathanDesign @NBA Hey I don\xe2\x80\x99t see Italy in the World Cup \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',[]
9.85E+17,,4/14/2018 23:50,0,109,b'RT @mikekorz: My life goal is to sit court side next to Drake at an NBA game... If that ever happens I think I can die happy',[]
9.85E+17,,4/14/2018 23:50,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:50,0,124,"b'RT @NBCSWizards: Ooh, Kelly. Serge Ibaka may not like you for this one.\n\nLIVE STREAM: https://t.co/Uvk3ibqA3C https://t.co/SZBsGBQMZH'",[]
9.85E+17,,4/14/2018 23:50,1,0,b'Check live #NBAPlayoffs odds &amp; lines https://t.co/G37zwUl8If John Wall  Spurs Raptors \n\n #raptors #spurs  #BoycottStarbucks #nba',"[{'text': 'NBAPlayoffs', 'indices': [11, 23]}, {'text': 'raptors', 'indices': [93, 101]}, {'text': 'spurs', 'indices': [102, 108]}, {'text': 'BoycottStarbucks', 'indices': [110, 127]}, {'text': 'nba', 'indices': [128, 132]}]"
9.85E+17,,4/14/2018 23:50,0,0,b'GameThread: Chat live about Game 1 of Heat @ Sixers https://t.co/hs1u04mlAL https://t.co/x75t235Mrd',[]
9.85E+17,,4/14/2018 23:50,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,,4/14/2018 23:50,0,0,"b'@Raptors playing \xf0\x9f\x94\xa5 building that lead, let\xe2\x80\x99s get it! #WeTheNorth #Raptors #rtz #raptorsvswizards @NBA #nba #nbaPlayoffs2018'","[{'text': 'WeTheNorth', 'indices': [53, 64]}, {'text': 'Raptors', 'indices': [65, 73]}, {'text': 'rtz', 'indices': [74, 78]}, {'text': 'raptorsvswizards', 'indices': [79, 96]}, {'text': 'nba', 'indices': [102, 106]}, {'text': 'nbaPlayoffs2018', 'indices': [107, 123]}]"
9.85E+17,,4/14/2018 23:50,0,0,b'@NBA2K @okcthunder @utahjazz @Ronnie2K The way you are going NBA live is about to clinch it next year',[]
9.85E+17,,4/14/2018 23:50,0,9,b'RT @MurdaMookez: When the playoffs start the reffing is so much better. Newcomers quickly realize the same calls don\xe2\x80\x99t get called as in the\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:50,0,106,b'RT @NBA: Air Canada Centre is getting loud! #WeTheNorth\n\n@Raptors in front 98-96 in the 4th.\n\n\xf0\x9f\x93\xba: @ESPNNBA https://t.co/F9ubiGiQ5X',"[{'text': 'WeTheNorth', 'indices': [44, 55]}]"
9.85E+17,,4/14/2018 23:50,0,4,b'RT @AaronMesh: An important message from @corbinasmith to people who are watching the Blazers playoff games but are not 100 percent sure wh\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:50,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,,4/14/2018 23:50,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,,4/14/2018 23:50,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:50,0,296,"b""RT @NBA: Ahead of today's @Raptors #NBAPlayoffs opener... we showcase the Top 3 Lowry-to-DeRozan oops! \n\n\xf0\x9f\x8f\x80: #WeTheNorth x #DCFamily \n\xe2\x8f\xb0: 5:3\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [35, 47]}, {'text': 'WeTheNorth', 'indices': [108, 119]}, {'text': 'DCFamily', 'indices': [122, 131]}]"
9.85E+17,,4/14/2018 23:50,0,859,b'RT @NBAonTNT: .@JoelEmbiid just predicted the @sixers path to an NBA championship. \xf0\x9f\x91\x80\n\n(via joelembiid/IG) https://t.co/lrp8BHpdg6',[]
9.85E+17,,4/14/2018 23:50,0,96,b'RT @brawadis: NBA PLAYOFFS HEERREEEEE BABY \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d',[]
9.85E+17,,4/14/2018 23:50,3,0,b'#NBAPlayoffs Sixers-Heat Numbers Preview: https://t.co/LePq7FRnqz\n\nGame 1 coming up at 8 ET.',"[{'text': 'NBAPlayoffs', 'indices': [0, 12]}]"
9.85E+17,,4/14/2018 23:49,0,7,b'RT @HazelFierce: Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K18)  live at https://t.co/GGDDdhsaXJ',"[{'text': 'PS4live', 'indices': [63, 71]}]"
9.85E+17,,4/14/2018 23:49,0,2,b'Chicago Bulls Limited Edition Championships Pilsner Beer Glass NBA Licensed\n#Chicago #Bulls #BullsNation #mancave\xe2\x80\xa6 https://t.co/B9RZmdILC4',"[{'text': 'Chicago', 'indices': [76, 84]}, {'text': 'Bulls', 'indices': [85, 91]}, {'text': 'BullsNation', 'indices': [92, 104]}, {'text': 'mancave', 'indices': [105, 113]}]"
9.85E+17,,4/14/2018 23:49,0,1135,b'RT @NBA: #NBAKicks for #NBAPlayoffs for John Wall! https://t.co/UTh37Ctl6o',"[{'text': 'NBAKicks', 'indices': [9, 18]}, {'text': 'NBAPlayoffs', 'indices': [23, 35]}]"
9.85E+17,,4/14/2018 23:49,0,1412,"b'RT @Sp0rtsTalkJo3: The fact that the NBA has homosexual players wear ""GAY"" on the back of their jersey\'s is disgusting and inexcusable. You\xe2\x80\xa6'",[]
9.85E+17,,4/14/2018 23:49,0,0,b'I liked a @YouTube video https://t.co/ArUnW187V7 NBA YOUNGBOY - NICKI MINAJ',[]
9.85E+17,,4/14/2018 23:49,0,1,"b""RT @TheRevBobLevy: one of my favorite players in the #NBA Tristan Thompson's is dating  Khlo\xc3\xa9 Kardashian..please  Tristan RUN NOW.. DON'T L\xe2\x80\xa6""","[{'text': 'NBA', 'indices': [53, 57]}]"
9.85E+17,,4/14/2018 23:49,0,0,b'@NBA @Raptors @WashWizards @ESPNNBA Raptors starting the #NBAPlayoffs very good...',"[{'text': 'NBAPlayoffs', 'indices': [57, 69]}]"
9.85E+17,,4/14/2018 23:49,0,0,b'Idk bro. That\xe2\x80\x99s ROY. https://t.co/JY5r72f1jO',[]
9.85E+17,,4/14/2018 23:49,3,0,b'Most likely first-round upsets in the Western Conference | NBA Countdown... https://t.co/AmzeGOXZFm via @YouTube',[]
9.85E+17,,4/14/2018 23:49,3,0,b'Nba Playoffs\xf0\x9f\x91\x8c',[]
9.85E+17,,4/14/2018 23:49,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:49,0,3,b'RT @___Trent: I love NBA playoffs',[]
9.85E+17,,4/14/2018 23:49,0,5445,"b""RT @el_budget: Had Bron finished this the league would've just had to tell Jerey West and that weak ass dribble move to take a hike because\xe2\x80\xa6""",[]
9.85E+17,,4/14/2018 23:49,0,302,"b'RT @NBA: JaVale McGee has 15, KD is up to 24 PTS, 8 REB, 7 AST!\n\n@warriors lead @spurs 86-63 heading to the 4th on #NBAonABC \n\nKlay Thompso\xe2\x80\xa6'","[{'text': 'NBAonABC', 'indices': [115, 124]}]"
9.85E+17,,4/14/2018 23:49,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,,4/14/2018 23:49,0,430,b'RT @T_Sharp4: Toronto Raptors in the regular season vs the NBA playoffs https://t.co/yQpJVDYl3I',[]
9.85E+17,,4/14/2018 23:49,0,0,b'I liked a @YouTube video https://t.co/zRodPg9PxA NBA YOUNGBOY - NICKI MINAJ',[]
9.85E+17,,4/14/2018 23:49,0,1,"b'RT @3ptCnvrsn: I uploaded a new episode, ""Real Deal 90 - The 2018 Real Deal NBA Awards"", on #spreaker #awards #bucks #cavs #celtics #havefu\xe2\x80\xa6'","[{'text': 'spreaker', 'indices': [92, 101]}, {'text': 'awards', 'indices': [102, 109]}, {'text': 'bucks', 'indices': [110, 116]}, {'text': 'cavs', 'indices': [117, 122]}, {'text': 'celtics', 'indices': [123, 131]}]"
9.85E+17,,4/14/2018 23:49,2,1,b'top 5 NBA PGs\n1. Stephen Curry\n2. John Wall\n3. Damian Lillard\n4. Kemba Walker\n5. Kyle Lowry\nhonorable mention\nRussell Westbrook',[]
9.85E+17,,4/14/2018 23:49,0,2,b'RT @Flyer_thanu2: Nah the NBA did right lol. Got the weak ass predictable game out the way first lol. That game was nap worthy... https://t\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:49,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,,4/14/2018 23:49,0,0,b'Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K18)  live at https://t.co/H3GtGPZfDh',"[{'text': 'PS4live', 'indices': [46, 54]}]"
9.85E+17,,4/14/2018 23:49,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
9.85E+17,,4/14/2018 23:49,0,361,"b""RT @Sp0rtsTalkJo3: Jesus Christ not only is the NBA homophobic, they're also racist. https://t.co/gNHJ9XjF0a""",[]
9.85E+17,,4/14/2018 23:49,0,0,"b""@gruber55 @JakeDeLuca1 @NBA I mean I think that's a stretch he was one of the best defensive PGs lonzo gets so much\xe2\x80\xa6 https://t.co/WLwYhUy9KJ""",[]
9.85E+17,,4/14/2018 23:49,0,49,b'RT @ConferenceUSA: From The Herd \xe2\x9e\xa1\xef\xb8\x8f The Heat\n\nGood luck to 2010 C-USA Freshman and Defensive Player of the Year @youngwhiteside in the #NBA\xe2\x80\xa6',"[{'text': 'NBA', 'indices': [135, 139]}]"
9.85E+17,,4/14/2018 23:49,0,5445,"b""RT @el_budget: Had Bron finished this the league would've just had to tell Jerey West and that weak ass dribble move to take a hike because\xe2\x80\xa6""",[]
9.85E+17,,4/14/2018 23:49,0,13,b'RT @DylansFreshTake: If you\xe2\x80\x99re watching the Raptors/Wizards game peep Drake. Watch those behind him trying to see the game action while he\xe2\x80\x99\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:49,0,265,"b'RT @NBA: John Wall was dishing in the 1st half, dropping 10 dimes to go along with a team-high 13 PTS! #DCFamily https://t.co/I6Pr6CveEy'","[{'text': 'DCFamily', 'indices': [103, 112]}]"
9.85E+17,,4/14/2018 23:49,0,265,"b'RT @NBA: John Wall was dishing in the 1st half, dropping 10 dimes to go along with a team-high 13 PTS! #DCFamily https://t.co/I6Pr6CveEy'","[{'text': 'DCFamily', 'indices': [103, 112]}]"
9.85E+17,,4/14/2018 23:49,0,5029,b'RT @BleacherReport: NBA PLAYOFFS ARE TODAY https://t.co/4LDG7Mljo4',[]
9.85E+17,,4/14/2018 23:49,0,0,b'@DickieV @DeandreAyton @NBA @JalenRose @APlayersProgram @espn Stop trying to butter up @APlayersProgram',[]
9.85E+17,,4/14/2018 23:49,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,,4/14/2018 23:49,0,0,b'I liked a @YouTube video https://t.co/qGpJzi64bX NBA YOUNGBOY - NICKI MINAJ',[]
9.85E+17,,4/14/2018 23:49,0,9641,"b'RT @OfficialFBMA: A moment in Faithful Black Man History:\n\nJune 5, 2016 \n\nGame 2 in the NBA finals \n\nSteph Curry met adversity face to face\xe2\x80\xa6'",[]
9.85E+17,,4/14/2018 23:49,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
9.85E+17,,4/14/2018 23:49,0,354,b'RT @Complex: ESPN drops NBA playoff commercial featuring a new J. Cole verse: https://t.co/a4Az6eYOYj https://t.co/aFgfawMu6G',[]
9.85E+17,,4/14/2018 23:49,0,66,b'RT @tmltwentythree: all for you \n@HumboldtBroncos \xf0\x9f\x92\x9a\xf0\x9f\x92\x9b\n \nhttps://t.co/LaaG5LGqLj',[]
9.85E+17,,4/14/2018 23:49,0,131,b'RT @samstaydipped: Seen a chick tweet \xe2\x80\x9cLOL it is what it is \xe2\x9c\x8c\xf0\x9f\x8f\xbe\xe2\x80\x9d Ma relax the NBA playoffs on rn he\xe2\x80\x99ll text you back later',[]
9.85E+17,,4/14/2018 23:49,0,1135,b'RT @NBA: #NBAKicks for #NBAPlayoffs for John Wall! https://t.co/UTh37Ctl6o',"[{'text': 'NBAKicks', 'indices': [9, 18]}, {'text': 'NBAPlayoffs', 'indices': [23, 35]}]"
9.85E+17,,4/14/2018 23:49,0,1,b'RT @SportPicks17: NBA playoffs:\n\n3* Blazers -5.5 (-105)\n3* Wizards/ Raptors over 212 (-115)\n2* Wizards +8\n2* Spurs +8\n1* Heat/ 76ers over 2\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:49,0,209,b'RT @HoopReview: Speaking to several nba scouts @nikehoopsummit this week... General consensus is this 2018 class is soft and needs to learn\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:49,0,5029,b'RT @BleacherReport: NBA PLAYOFFS ARE TODAY https://t.co/4LDG7Mljo4',[]
9.85E+17,,4/14/2018 23:49,0,123,b'RT @NBA: DeMar DeRozan with a big 12 point 3rd quarter to put the @Raptors ahead!\n\nTOR 86 | @WashWizards 85 as we head to 4th in a tight Ga\xe2\x80\xa6',[]
9.85E+17,,4/14/2018 23:49,0,5,b'RT @talkhoops: I cover the NBA for a living and I\xe2\x80\x99ve never heard any of this. It sounds like you\xe2\x80\x99re making it up. https://t.co/KzJJBFbrVL',[]
9.85E+17,,4/14/2018 23:49,0,859,b'RT @NBAonTNT: .@JoelEmbiid just predicted the @sixers path to an NBA championship. \xf0\x9f\x91\x80\n\n(via joelembiid/IG) https://t.co/lrp8BHpdg6',[]
